complaint_id,actual_zone_id,actual_time,atm_id,recovered
CYB-2026-11789,Z010,2026-09-30T02:16:00,ATM-Z010-06,False
CYB-2026-11790,Z012,2026-09-01T08:52:00,ATM-Z012-03,True
CYB-2026-11791,Z012,2026-09-22T03:34:00,ATM-Z012-04,False
CYB-2026-11792,Z005,2026-09-22T03:35:00,ATM-Z005-01,True
CYB-2026-11793,Z015,2026-09-29T06:47:00,ATM-Z015-01,True
CYB-2026-11794,Z012,2026-09-03T08:26:00,ATM-Z012-02,True
CYB-2026-11795,Z008,2026-09-03T01:43:00,ATM-Z008-03,True
CYB-2026-11796,Z010,2026-09-04T10:58:00,ATM-Z010-05,True
CYB-2026-11797,Z001,2026-09-10T05:50:00,ATM-Z001-02,True
CYB-2026-11798,Z010,2026-09-14T08:53:00,ATM-Z010-02,True
CYB-2026-11799,Z001,2026-09-23T03:08:00,ATM-Z001-06,True
CYB-2026-11800,Z012,2026-09-09T11:20:00,ATM-Z012-04,False
CYB-2026-11801,Z012,2026-09-15T02:09:00,ATM-Z012-05,False
CYB-2026-11802,Z015,2026-10-01T08:14:00,ATM-Z015-01,True
CYB-2026-11803,Z003,2026-09-17T21:04:00,ATM-Z003-04,True
CYB-2026-11804,Z006,2026-09-28T05:52:00,ATM-Z006-06,True
CYB-2026-11805,Z007,2026-09-19T09:05:00,ATM-Z007-01,True
CYB-2026-11806,Z007,2026-09-04T16:58:00,ATM-Z007-06,True
CYB-2026-11807,Z012,2026-09-29T17:13:00,ATM-Z012-02,True
CYB-2026-11808,Z000,2026-09-17T19:30:00,ATM-Z000-01,True
CYB-2026-11809,Z015,2026-09-14T09:45:00,ATM-Z015-03,True
CYB-2026-11810,Z013,2026-09-28T04:11:00,ATM-Z013-03,False
CYB-2026-11811,Z012,2026-09-08T02:18:00,ATM-Z012-05,True
CYB-2026-11812,Z004,2026-09-09T19:16:00,ATM-Z004-05,False
CYB-2026-11813,Z003,2026-09-04T15:19:00,ATM-Z003-03,True
CYB-2026-11814,Z002,2026-09-28T08:56:00,ATM-Z002-06,True
CYB-2026-11815,Z015,2026-09-02T08:41:00,ATM-Z015-02,True
CYB-2026-11816,Z010,2026-09-10T04:36:00,ATM-Z010-06,False
CYB-2026-11817,Z007,2026-09-22T01:30:00,ATM-Z007-01,True
CYB-2026-11818,Z010,2026-09-03T05:33:00,ATM-Z010-06,True
CYB-2026-11819,Z013,2026-09-22T11:56:00,ATM-Z013-06,True
CYB-2026-11820,Z002,2026-09-14T12:39:00,ATM-Z002-04,True
CYB-2026-11821,Z015,2026-09-10T19:08:00,ATM-Z015-05,False
CYB-2026-11822,Z008,2026-09-25T18:01:00,ATM-Z008-06,True
CYB-2026-11823,Z018,2026-09-01T10:05:00,ATM-Z018-05,False
CYB-2026-11824,Z012,2026-09-02T15:55:00,ATM-Z012-02,True
CYB-2026-11825,Z008,2026-09-18T06:54:00,ATM-Z008-01,True
CYB-2026-11826,Z001,2026-09-05T14:22:00,ATM-Z001-03,False
CYB-2026-11827,Z001,2026-10-01T01:02:00,ATM-Z001-06,True
CYB-2026-11828,Z009,2026-09-03T11:34:00,ATM-Z009-02,True
CYB-2026-11829,Z010,2026-09-10T07:38:00,ATM-Z010-02,True
CYB-2026-11830,Z008,2026-09-25T23:33:00,ATM-Z008-02,False
CYB-2026-11831,Z008,2026-09-25T17:36:00,ATM-Z008-03,True
CYB-2026-11832,Z017,2026-09-28T10:35:00,ATM-Z017-06,True
CYB-2026-11833,Z005,2026-09-22T13:36:00,ATM-Z005-02,False
CYB-2026-11834,Z005,2026-09-24T23:59:00,ATM-Z005-02,True
CYB-2026-11835,Z003,2026-09-27T13:27:00,ATM-Z003-06,True
CYB-2026-11836,Z013,2026-09-30T09:46:00,ATM-Z013-05,True
CYB-2026-11837,Z005,2026-09-17T08:03:00,ATM-Z005-06,False
CYB-2026-11838,Z001,2026-09-27T03:53:00,ATM-Z001-06,True
CYB-2026-11839,Z008,2026-09-13T22:15:00,ATM-Z008-06,True
CYB-2026-11840,Z018,2026-09-13T01:20:00,ATM-Z018-04,True
CYB-2026-11841,Z005,2026-09-27T07:57:00,ATM-Z005-04,True
CYB-2026-11842,Z006,2026-09-15T05:50:00,ATM-Z006-03,True
CYB-2026-11843,Z005,2026-09-29T18:49:00,ATM-Z005-03,False
CYB-2026-11844,Z012,2026-09-09T21:26:00,ATM-Z012-02,True
CYB-2026-11845,Z008,2026-09-16T10:37:00,ATM-Z008-06,True
CYB-2026-11846,Z011,2026-09-08T01:07:00,ATM-Z011-04,True
CYB-2026-11847,Z004,2026-09-08T13:12:00,ATM-Z004-04,True
CYB-2026-11848,Z015,2026-09-19T18:18:00,ATM-Z015-05,True
CYB-2026-11849,Z006,2026-09-01T11:54:00,ATM-Z006-05,True
CYB-2026-11850,Z005,2026-09-15T10:56:00,ATM-Z005-06,True
CYB-2026-11851,Z013,2026-09-02T14:09:00,ATM-Z013-06,False
CYB-2026-11852,Z003,2026-09-26T22:59:00,ATM-Z003-01,True
CYB-2026-11853,Z005,2026-09-06T04:26:00,ATM-Z005-04,True
CYB-2026-11854,Z004,2026-09-06T11:45:00,ATM-Z004-06,True
CYB-2026-11855,Z010,2026-09-18T11:20:00,ATM-Z010-01,True
CYB-2026-11856,Z010,2026-09-07T00:04:00,ATM-Z010-05,True
CYB-2026-11857,Z008,2026-09-25T22:04:00,ATM-Z008-02,True
CYB-2026-11858,Z012,2026-09-26T11:17:00,ATM-Z012-01,True
CYB-2026-11859,Z008,2026-09-02T04:50:00,ATM-Z008-04,True
CYB-2026-11860,Z012,2026-09-13T03:47:00,ATM-Z012-01,True
CYB-2026-11861,Z001,2026-09-07T17:53:00,ATM-Z001-04,True
CYB-2026-11862,Z003,2026-09-30T13:28:00,ATM-Z003-05,True
CYB-2026-11863,Z003,2026-09-16T11:40:00,ATM-Z003-02,True
CYB-2026-11864,Z012,2026-09-09T23:05:00,ATM-Z012-05,True
CYB-2026-11865,Z013,2026-09-26T14:31:00,ATM-Z013-06,True
CYB-2026-11866,Z001,2026-09-05T23:04:00,ATM-Z001-02,True
CYB-2026-11867,Z013,2026-09-27T15:06:00,ATM-Z013-06,True
CYB-2026-11868,Z002,2026-09-23T20:27:00,ATM-Z002-04,False
CYB-2026-11869,Z005,2026-09-11T17:46:00,ATM-Z005-04,False
CYB-2026-11870,Z015,2026-10-01T01:15:00,ATM-Z015-03,True
CYB-2026-11871,Z006,2026-09-21T09:32:00,ATM-Z006-06,True
CYB-2026-11872,Z008,2026-09-25T13:51:00,ATM-Z008-03,True
CYB-2026-11873,Z010,2026-09-19T01:53:00,ATM-Z010-04,False
CYB-2026-11874,Z001,2026-09-03T07:39:00,ATM-Z001-06,True
CYB-2026-11875,Z002,2026-09-06T13:58:00,ATM-Z002-01,False
CYB-2026-11876,Z001,2026-09-20T01:07:00,ATM-Z001-06,True
CYB-2026-11877,Z003,2026-09-08T08:21:00,ATM-Z003-04,True
CYB-2026-11878,Z009,2026-09-29T00:46:00,ATM-Z009-02,True
CYB-2026-11879,Z012,2026-09-03T11:13:00,ATM-Z012-05,True
CYB-2026-11880,Z009,2026-09-21T23:31:00,ATM-Z009-03,False
CYB-2026-11881,Z012,2026-09-07T11:19:00,ATM-Z012-06,True
CYB-2026-11882,Z013,2026-09-18T13:12:00,ATM-Z013-02,True
CYB-2026-11883,Z001,2026-09-12T04:21:00,ATM-Z001-04,False
CYB-2026-11884,Z005,2026-09-07T05:11:00,ATM-Z005-01,True
CYB-2026-11885,Z000,2026-09-30T19:29:00,ATM-Z000-02,True
CYB-2026-11886,Z002,2026-09-23T16:03:00,ATM-Z002-03,True
CYB-2026-11887,Z007,2026-09-11T20:51:00,ATM-Z007-05,True
CYB-2026-11888,Z007,2026-09-21T00:12:00,ATM-Z007-06,False
CYB-2026-11889,Z010,2026-09-25T20:45:00,ATM-Z010-04,True
CYB-2026-11890,Z010,2026-09-21T03:42:00,ATM-Z010-02,True
CYB-2026-11891,Z014,2026-09-18T11:53:00,ATM-Z014-04,False
CYB-2026-11892,Z014,2026-09-11T16:20:00,ATM-Z014-06,True
CYB-2026-11893,Z001,2026-09-12T21:08:00,ATM-Z001-05,True
CYB-2026-11894,Z014,2026-09-02T07:55:00,ATM-Z014-03,False
CYB-2026-11895,Z008,2026-09-23T00:23:00,ATM-Z008-05,True
CYB-2026-11896,Z005,2026-09-18T15:42:00,ATM-Z005-03,True
CYB-2026-11897,Z013,2026-09-21T04:31:00,ATM-Z013-04,True
CYB-2026-11898,Z000,2026-09-26T12:36:00,ATM-Z000-02,True
CYB-2026-11899,Z013,2026-09-23T23:06:00,ATM-Z013-05,True
CYB-2026-11900,Z001,2026-09-03T00:00:00,ATM-Z001-04,False
CYB-2026-11901,Z012,2026-10-01T03:00:00,ATM-Z012-04,True
CYB-2026-11902,Z002,2026-09-22T08:33:00,ATM-Z002-03,True
CYB-2026-11903,Z002,2026-09-04T17:03:00,ATM-Z002-01,False
CYB-2026-11904,Z002,2026-09-23T17:39:00,ATM-Z002-06,True
CYB-2026-11905,Z005,2026-09-09T03:11:00,ATM-Z005-01,False
CYB-2026-11906,Z000,2026-09-05T07:23:00,ATM-Z000-03,True
CYB-2026-11907,Z007,2026-09-28T22:35:00,ATM-Z007-02,True
CYB-2026-11908,Z001,2026-09-11T21:28:00,ATM-Z001-04,False
CYB-2026-11909,Z006,2026-09-12T04:01:00,ATM-Z006-02,False
CYB-2026-11910,Z008,2026-09-28T06:02:00,ATM-Z008-01,True
CYB-2026-11911,Z001,2026-09-27T11:10:00,ATM-Z001-02,False
CYB-2026-11912,Z006,2026-09-29T18:32:00,ATM-Z006-05,True
CYB-2026-11913,Z015,2026-09-14T12:26:00,ATM-Z015-01,False
CYB-2026-11914,Z013,2026-09-22T20:59:00,ATM-Z013-06,True
CYB-2026-11915,Z008,2026-09-08T05:25:00,ATM-Z008-06,True
CYB-2026-11916,Z002,2026-09-09T19:57:00,ATM-Z002-05,True
CYB-2026-11917,Z007,2026-09-19T09:05:00,ATM-Z007-04,True
CYB-2026-11918,Z003,2026-09-13T18:42:00,ATM-Z003-03,False
CYB-2026-11919,Z001,2026-09-25T22:01:00,ATM-Z001-05,True
CYB-2026-11920,Z003,2026-09-25T04:07:00,ATM-Z003-01,True
CYB-2026-11921,Z007,2026-09-02T09:24:00,ATM-Z007-03,True
CYB-2026-11922,Z015,2026-09-12T22:05:00,ATM-Z015-04,True
CYB-2026-11923,Z004,2026-09-27T10:43:00,ATM-Z004-06,False
CYB-2026-11924,Z007,2026-09-04T10:22:00,ATM-Z007-03,True
CYB-2026-11925,Z002,2026-09-18T13:19:00,ATM-Z002-02,False
CYB-2026-11926,Z000,2026-09-13T16:04:00,ATM-Z000-05,True
CYB-2026-11927,Z001,2026-09-07T13:13:00,ATM-Z001-02,True
CYB-2026-11928,Z010,2026-09-21T12:53:00,ATM-Z010-01,True
CYB-2026-11929,Z013,2026-09-10T02:06:00,ATM-Z013-02,False
CYB-2026-11930,Z010,2026-09-29T21:20:00,ATM-Z010-03,True
CYB-2026-11931,Z013,2026-09-16T12:57:00,ATM-Z013-05,True
CYB-2026-11932,Z006,2026-09-05T03:57:00,ATM-Z006-06,True
CYB-2026-11933,Z013,2026-09-15T19:27:00,ATM-Z013-05,True
CYB-2026-11934,Z005,2026-09-05T10:02:00,ATM-Z005-06,True
CYB-2026-11935,Z008,2026-09-19T17:33:00,ATM-Z008-06,True
CYB-2026-11936,Z005,2026-09-25T23:07:00,ATM-Z005-04,True
CYB-2026-11937,Z014,2026-09-13T18:27:00,ATM-Z014-05,True
CYB-2026-11938,Z005,2026-09-04T17:04:00,ATM-Z005-02,True
CYB-2026-11939,Z017,2026-09-24T18:42:00,ATM-Z017-04,False
CYB-2026-11940,Z008,2026-09-26T19:20:00,ATM-Z008-04,True
CYB-2026-11941,Z008,2026-09-02T04:35:00,ATM-Z008-01,True
CYB-2026-11942,Z001,2026-09-01T22:05:00,ATM-Z001-01,True
CYB-2026-11943,Z013,2026-09-20T05:54:00,ATM-Z013-05,False
CYB-2026-11944,Z006,2026-09-21T03:08:00,ATM-Z006-04,True
CYB-2026-11945,Z005,2026-09-20T17:21:00,ATM-Z005-03,True
CYB-2026-11946,Z006,2026-09-04T01:22:00,ATM-Z006-03,True
CYB-2026-11947,Z005,2026-09-12T06:35:00,ATM-Z005-03,False
CYB-2026-11948,Z006,2026-09-13T15:44:00,ATM-Z006-04,True
CYB-2026-11949,Z015,2026-09-28T14:44:00,ATM-Z015-05,False
CYB-2026-11950,Z004,2026-09-11T06:08:00,ATM-Z004-01,True
CYB-2026-11951,Z010,2026-09-15T11:07:00,ATM-Z010-06,True
CYB-2026-11952,Z000,2026-09-10T21:11:00,ATM-Z000-02,True
CYB-2026-11953,Z013,2026-09-25T03:10:00,ATM-Z013-03,True
CYB-2026-11954,Z000,2026-09-07T20:06:00,ATM-Z000-06,False
CYB-2026-11955,Z016,2026-09-10T08:38:00,ATM-Z016-02,False
CYB-2026-11956,Z002,2026-09-02T09:45:00,ATM-Z002-04,True
CYB-2026-11957,Z015,2026-09-30T19:44:00,ATM-Z015-01,True
CYB-2026-11958,Z010,2026-09-27T12:39:00,ATM-Z010-05,True
CYB-2026-11959,Z009,2026-09-08T00:01:00,ATM-Z009-05,False
CYB-2026-11960,Z009,2026-09-28T11:19:00,ATM-Z009-04,False
CYB-2026-11961,Z012,2026-09-08T02:09:00,ATM-Z012-06,True
CYB-2026-11962,Z004,2026-09-17T06:24:00,ATM-Z004-05,False
CYB-2026-11963,Z003,2026-09-20T15:25:00,ATM-Z003-06,True
CYB-2026-11964,Z005,2026-09-08T07:01:00,ATM-Z005-04,True
CYB-2026-11965,Z002,2026-09-29T07:48:00,ATM-Z002-01,False
CYB-2026-11966,Z008,2026-09-12T13:40:00,ATM-Z008-06,True
CYB-2026-11967,Z012,2026-09-27T08:26:00,ATM-Z012-05,True
CYB-2026-11968,Z013,2026-09-24T03:25:00,ATM-Z013-02,True
CYB-2026-11969,Z001,2026-09-08T02:25:00,ATM-Z001-05,True
CYB-2026-11970,Z008,2026-09-09T10:31:00,ATM-Z008-03,True
CYB-2026-11971,Z000,2026-09-14T22:00:00,ATM-Z000-02,False
CYB-2026-11972,Z003,2026-09-03T09:08:00,ATM-Z003-06,True
CYB-2026-11973,Z007,2026-09-01T08:38:00,ATM-Z007-03,True
CYB-2026-11974,Z015,2026-09-05T14:37:00,ATM-Z015-05,False
CYB-2026-11975,Z005,2026-09-28T06:16:00,ATM-Z005-05,True
CYB-2026-11976,Z002,2026-09-10T13:59:00,ATM-Z002-05,True
CYB-2026-11977,Z015,2026-09-03T05:08:00,ATM-Z015-05,True
CYB-2026-11978,Z012,2026-09-08T08:19:00,ATM-Z012-04,True
CYB-2026-11979,Z000,2026-09-05T12:03:00,ATM-Z000-06,True
CYB-2026-11980,Z005,2026-09-29T06:04:00,ATM-Z005-03,True
CYB-2026-11981,Z003,2026-09-28T15:10:00,ATM-Z003-04,False
CYB-2026-11982,Z017,2026-09-19T16:52:00,ATM-Z017-05,True
CYB-2026-11983,Z002,2026-09-12T22:44:00,ATM-Z002-01,True
CYB-2026-11984,Z000,2026-09-16T10:13:00,ATM-Z000-03,True
CYB-2026-11985,Z014,2026-09-23T10:46:00,ATM-Z014-03,True
CYB-2026-11986,Z000,2026-09-29T20:01:00,ATM-Z000-03,True
CYB-2026-11987,Z013,2026-09-29T22:47:00,ATM-Z013-05,True
CYB-2026-11988,Z015,2026-09-05T05:43:00,ATM-Z015-06,False
CYB-2026-11989,Z008,2026-09-18T03:30:00,ATM-Z008-02,False
CYB-2026-11990,Z005,2026-09-16T18:22:00,ATM-Z005-03,True
CYB-2026-11991,Z003,2026-09-29T18:04:00,ATM-Z003-05,True
CYB-2026-11992,Z010,2026-09-11T18:01:00,ATM-Z010-05,False
CYB-2026-11993,Z008,2026-09-11T14:34:00,ATM-Z008-01,True
CYB-2026-11994,Z018,2026-09-25T11:10:00,ATM-Z018-03,False
CYB-2026-11995,Z015,2026-09-17T00:30:00,ATM-Z015-05,False
CYB-2026-11996,Z001,2026-09-23T17:56:00,ATM-Z001-05,False
CYB-2026-11997,Z002,2026-09-12T15:36:00,ATM-Z002-04,True
CYB-2026-11998,Z015,2026-09-03T07:48:00,ATM-Z015-01,True
CYB-2026-11999,Z002,2026-09-07T10:59:00,ATM-Z002-02,False
